DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-08-03 12:51:35,24.25,25.13,706
2014-08-03 12:52:37,24.25,24.95,706
2014-08-03 12:53:40,24.00,24.78,706
2014-08-03 12:54:42,24.00,24.42,706
2014-08-03 12:55:45,24.00,25.04,706
2014-08-03 12:56:48,24.25,25.04,706
2014-08-03 12:57:50,24.25,25.22,706
2014-08-03 12:58:53,24.50,25.48,706
2014-08-03 12:59:55,24.75,25.66,706
2014-08-03 13:00:58,24.75,25.66,706
2014-08-03 13:02:01,25.00,25.83,706
2014-08-03 13:03:03,25.25,25.74,706
2014-08-03 13:04:06,25.00,24.93,706
2014-08-03 13:05:09,25.00,25.57,706
2014-08-03 13:06:11,25.00,25.83,706
2014-08-03 13:07:14,25.25,25.48,706
2014-08-03 13:08:16,25.00,25.74,706
2014-08-03 13:09:19,25.00,25.57,706
2014-08-03 13:10:22,25.00,25.74,706
2014-08-03 13:11:24,25.00,24.97,706
2014-08-03 13:12:27,25.00,25.57,706
2014-08-03 13:13:29,25.00,25.66,706
2014-08-03 13:14:32,25.00,25.30,706
2014-08-03 13:15:35,25.00,25.64,706
2014-08-03 13:16:37,25.00,25.74,706
2014-08-03 13:17:40,25.00,25.78,706
2014-08-03 13:18:42,25.00,25.89,706
2014-08-03 13:19:45,25.25,25.92,706
2014-08-03 13:20:48,25.25,25.83,706
2014-08-03 13:21:50,25.00,25.74,706
2014-08-03 13:22:53,25.00,25.66,706
2014-08-03 13:23:56,25.00,25.83,706
2014-08-03 13:24:58,25.00,25.36,706
2014-08-03 13:26:01,25.00,25.74,706
2014-08-03 13:27:03,25.25,26.10,706
2014-08-03 13:28:06,25.50,26.28,706
2014-08-03 13:29:09,25.50,26.08,706
2014-08-03 13:30:11,25.50,25.92,706
2014-08-03 13:31:14,25.25,25.92,706
2014-08-03 13:32:16,25.25,25.66,706
2014-08-03 13:33:19,25.00,25.74,706
2014-08-03 13:34:22,25.00,25.83,706
2014-08-03 13:35:24,25.00,25.83,706
2014-08-03 13:36:27,25.00,25.48,706
2014-08-03 13:37:30,24.50,25.04,706
2014-08-03 13:38:32,24.25,24.95,706
2014-08-03 13:39:35,24.25,25.22,706
2014-08-03 13:40:37,24.50,25.39,706
2014-08-03 13:41:40,24.25,25.30,706
2014-08-03 13:42:42,24.50,25.22,706
2014-08-03 13:43:45,24.25,25.22,706
2014-08-03 13:44:48,24.25,25.04,706
2014-08-03 13:45:50,24.25,25.13,706
2014-08-03 13:46:53,24.25,25.22,706
2014-08-03 13:47:55,24.25,25.22,706
