DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-08-01 10:09:59,19.75,19.92,6.87
2014-08-01 10:15:02,19.75,19.92,6.87
2014-08-01 10:20:04,19.75,19.92,6.87
2014-08-01 10:25:07,19.75,19.92,6.87
2014-08-01 10:30:09,19.75,20.01,6.87
2014-08-01 10:35:12,20.00,19.92,6.87
2014-08-01 10:40:15,20.00,20.01,6.87
2014-08-01 10:45:17,20.00,20.01,6.87
2014-08-01 10:50:20,25.50,25.48,6.74
2014-08-01 10:55:23,25.75,24.53,6.77
2014-08-01 11:00:27,27.00,25.67,6.79
2014-08-01 11:05:31,28.50,27.99,6.77
2014-08-01 11:10:34,29.50,28.53,6.70
2014-08-01 11:15:38,30.25,30.27,6.78
2014-08-01 11:20:43,31.25,31.85,6.78
2014-08-01 11:25:47,31.25,31.66,6.67
2014-08-01 11:30:51,28.75,27.90,6.85
2014-08-01 11:35:54,25.75,25.14,6.86
2014-08-01 11:40:58,25.00,24.18,6.86
2014-08-01 11:46:01,24.75,23.13,6.86
2014-08-01 11:51:04,24.00,22.61,6.86
2014-08-01 11:56:08,24.00,22.78,6.86
2014-08-01 12:01:11,24.25,22.87,6.86
2014-08-01 12:06:14,24.50,23.04,6.86
2014-08-01 12:11:17,24.75,23.13,6.86
2014-08-01 12:16:21,24.75,23.21,6.86
2014-08-01 12:21:24,24.75,23.30,6.86
2014-08-01 12:26:27,25.00,23.48,6.86
2014-08-01 12:31:31,25.00,23.56,6.86
2014-08-01 12:36:34,25.00,23.56,6.86
2014-08-01 12:41:37,25.00,23.65,6.86
2014-08-01 12:46:41,25.00,23.74,6.86
2014-08-01 12:51:44,25.00,23.79,6.86
2014-08-01 12:56:47,25.00,23.83,6.86
2014-08-01 13:01:51,25.25,23.91,6.86
2014-08-01 13:06:54,25.25,24.00,6.86
2014-08-01 13:11:57,25.25,24.00,6.86
2014-08-01 13:17:01,25.25,24.00,6.86
2014-08-01 13:22:04,25.25,24.00,6.86
2014-08-01 13:27:08,26.00,25.85,6.86
2014-08-01 13:32:11,28.75,28.08,6.86
2014-08-01 13:37:15,31.00,30.54,6.86
2014-08-01 13:42:20,35.00,33.27,6.86
2014-08-01 13:47:25,36.25,36.00,6.86
2014-08-01 13:52:30,34.50,34.17,6.86
2014-08-01 13:57:35,33.75,31.38,6.86
2014-08-01 14:02:40,31.50,29.81,6.86
2014-08-01 14:07:44,30.50,29.08,6.86
2014-08-01 14:12:48,30.00,28.80,6.86
2014-08-01 14:17:52,29.75,28.62,6.86
2014-08-01 14:22:56,29.75,28.53,6.86
2014-08-01 14:28:00,29.50,28.53,6.86
2014-08-01 14:33:04,29.50,28.44,6.86
2014-08-01 14:38:08,29.50,28.44,6.86
2014-08-01 14:43:12,29.25,28.44,6.86
2014-08-01 14:48:16,29.25,28.44,6.86
2014-08-01 14:53:21,29.25,28.44,6.86
2014-08-01 14:58:25,29.25,28.53,6.86
2014-08-01 15:03:29,29.25,28.53,6.87
2014-08-01 15:08:33,29.25,28.62,6.86
2014-08-01 15:13:37,29.25,28.62,6.87
2014-08-01 15:18:41,29.25,28.62,6.87
2014-08-01 15:23:45,29.25,28.71,6.87
2014-08-01 15:28:49,29.25,28.80,6.87
2014-08-01 15:33:53,29.25,28.89,6.87
2014-08-01 15:38:57,29.25,28.99,6.87
2014-08-01 15:44:01,29.25,29.35,6.87
