DATETIME,RTC_TEMP_C,TEMP_C,PHOTO,BATTERY_LEVEL
2014-08-12 18:09:36,24.75,23.90,545,707
2014-08-12 18:09:37,24.75,23.90,546,707
2014-08-12 18:09:38,24.75,23.90,533,707
2014-08-12 18:09:39,24.75,23.90,539,707
2014-08-12 18:09:41,24.75,23.90,534,707
2014-08-12 18:09:42,24.75,23.90,532,707
2014-08-12 18:09:43,24.75,23.90,533,707
2014-08-12 18:09:44,24.75,23.90,527,707
2014-08-12 18:09:45,24.75,23.90,520,707
2014-08-12 18:09:46,24.75,23.90,519,707
2014-08-12 18:09:48,24.75,23.90,519,707
2014-08-12 18:09:49,24.75,23.90,519,707
2014-08-12 18:09:50,24.75,23.90,519,707
2014-08-12 18:09:51,24.75,23.90,519,707
2014-08-12 18:09:52,24.75,23.90,508,707
2014-08-12 18:09:53,24.75,23.18,507,707
2014-08-12 18:09:55,24.75,21.60,510,707
2014-08-12 18:09:56,24.75,20.43,530,707
2014-08-12 18:09:57,24.75,19.59,538,707
2014-08-12 18:09:58,24.75,19.05,547,707
2014-08-12 18:09:59,24.75,18.71,552,707
2014-08-12 18:10:00,24.75,18.54,546,707
2014-08-12 18:10:02,24.75,18.36,547,707
2014-08-12 18:10:03,24.75,18.28,545,707
2014-08-12 18:10:04,24.75,18.19,545,707
2014-08-12 18:10:05,24.75,18.04,546,707
2014-08-12 18:10:06,24.75,17.93,546,707
2014-08-12 18:10:07,24.75,17.76,545,707
2014-08-12 18:10:09,24.75,17.61,539,707
2014-08-12 18:10:10,24.75,17.47,540,707
2014-08-12 18:10:11,24.75,17.31,541,707
2014-08-12 18:10:12,24.75,17.24,540,707
2014-08-12 18:10:13,24.75,17.16,539,707
2014-08-12 18:10:14,24.75,17.07,540,707
2014-08-12 18:10:16,24.75,16.99,540,707
2014-08-12 18:10:17,24.75,16.92,540,707
2014-08-12 18:10:18,24.75,16.90,545,707
2014-08-12 18:10:19,24.75,16.81,551,707
2014-08-12 18:10:20,24.75,16.81,552,707
2014-08-12 18:10:21,24.75,16.74,554,707
2014-08-12 18:10:23,24.75,16.73,554,707
2014-08-12 18:10:24,24.75,16.73,554,707
2014-08-12 18:10:25,24.75,16.66,550,707
2014-08-12 18:10:26,24.75,16.64,559,707
2014-08-12 18:10:27,24.75,16.64,555,707
2014-08-12 18:10:28,24.75,16.57,556,707
2014-08-12 18:10:30,24.75,16.56,556,707
2014-08-12 18:10:31,24.75,16.49,561,707
2014-08-12 18:10:32,24.75,16.47,547,707
2014-08-12 18:10:33,24.75,16.40,541,707
2014-08-12 18:10:34,24.75,16.38,540,707
2014-08-12 18:10:36,24.75,16.31,541,707
2014-08-12 18:10:37,24.75,16.30,542,707
2014-08-12 18:10:38,24.75,16.23,558,707
2014-08-12 18:10:39,24.75,16.21,559,707
2014-08-12 18:10:40,24.75,16.14,560,707
2014-08-12 18:10:41,24.75,16.12,560,707
2014-08-12 18:10:43,24.75,16.12,560,707
2014-08-12 18:10:44,24.75,16.05,561,707
2014-08-12 18:10:45,24.75,16.04,561,707
2014-08-12 18:10:46,24.75,16.04,561,707
2014-08-12 18:10:47,24.75,15.97,561,707
2014-08-12 18:10:48,24.75,15.95,561,707
2014-08-12 18:10:50,24.75,15.95,561,707
2014-08-12 18:10:51,24.75,15.88,547,707
2014-08-12 18:10:52,24.75,15.88,542,707
2014-08-12 18:10:53,24.75,15.86,542,707
2014-08-12 18:10:54,24.75,15.86,543,707
2014-08-12 18:10:55,24.75,15.80,544,707
2014-08-12 18:10:57,24.75,15.78,544,708
2014-08-12 18:10:58,24.75,15.78,532,707
2014-08-12 18:10:59,24.75,15.78,546,707
2014-08-12 18:11:00,24.75,15.73,561,707
2014-08-12 18:11:01,24.75,15.71,561,707
2014-08-12 18:11:02,24.75,15.71,565,707
2014-08-12 18:11:04,24.75,15.71,560,707
2014-08-12 18:11:05,24.75,15.69,546,707
2014-08-12 18:11:06,24.75,15.69,562,707
2014-08-12 18:11:07,24.75,15.69,557,707
2014-08-12 18:11:08,24.75,15.67,557,707
2014-08-12 18:11:09,24.75,15.62,550,707
2014-08-12 18:11:11,24.75,15.62,542,707
2014-08-12 18:11:12,24.75,15.62,542,707
2014-08-12 18:11:13,24.75,15.62,551,707
2014-08-12 18:11:14,24.75,15.61,549,707
2014-08-12 18:11:15,24.75,15.61,547,707
2014-08-12 18:11:16,24.75,15.61,547,707
2014-08-12 18:11:18,24.75,15.61,549,707
2014-08-12 18:11:19,24.75,15.61,548,707
2014-08-12 18:11:20,24.75,15.61,550,707
2014-08-12 18:11:21,24.75,15.61,552,707
2014-08-12 18:11:22,24.75,15.54,554,707
2014-08-12 18:11:23,24.75,15.54,553,707
2014-08-12 18:11:25,24.75,15.54,553,707
2014-08-12 18:11:26,24.75,15.54,550,707
2014-08-12 18:11:27,24.75,15.54,555,707
2014-08-12 18:11:28,24.75,15.52,552,707
2014-08-12 18:11:29,24.75,15.52,553,707
2014-08-12 18:11:30,24.75,15.52,552,707
2014-08-12 18:11:32,24.75,15.52,551,707
2014-08-12 18:11:33,24.75,15.52,552,707
2014-08-12 18:11:34,24.75,15.45,551,707
2014-08-12 18:11:35,24.75,15.45,551,707
2014-08-12 18:11:36,24.75,15.45,552,707
2014-08-12 18:11:37,24.75,15.45,552,707
2014-08-12 18:11:39,24.75,15.45,552,707
2014-08-12 18:11:40,24.75,15.43,553,707
2014-08-12 18:11:41,24.75,15.43,552,707
2014-08-12 18:11:42,24.75,15.43,552,707
2014-08-12 18:11:43,24.75,15.43,551,707
2014-08-12 18:11:44,24.75,15.43,551,707
2014-08-12 18:11:46,24.75,15.43,552,707
2014-08-12 18:11:47,24.75,15.36,551,707
2014-08-12 18:11:48,24.75,15.36,551,707
2014-08-12 18:11:49,24.75,15.36,551,707
2014-08-12 18:11:50,24.75,15.36,551,707
2014-08-12 18:11:51,24.75,15.36,551,707
2014-08-12 18:11:53,24.75,15.36,551,707
2014-08-12 18:11:54,24.75,15.36,543,707
2014-08-12 18:11:55,24.75,15.36,562,707
2014-08-12 18:11:56,24.75,15.36,567,707
2014-08-12 18:11:57,24.75,15.36,571,707
2014-08-12 18:11:58,24.75,15.35,570,707
2014-08-12 18:12:00,24.75,15.35,570,707
2014-08-12 18:12:01,24.75,15.35,571,707
2014-08-12 18:12:02,24.75,15.35,571,707
2014-08-12 18:12:03,24.75,15.35,571,707
2014-08-12 18:12:04,24.75,15.35,571,707
2014-08-12 18:12:05,24.75,15.35,571,707
2014-08-12 18:12:07,24.75,15.35,569,707
2014-08-12 18:12:08,24.75,15.35,571,707
2014-08-12 18:12:09,24.75,15.35,573,707
2014-08-12 18:12:10,24.75,15.35,574,707
2014-08-12 18:12:11,24.75,15.35,573,707
2014-08-12 18:12:12,24.75,15.35,573,707
2014-08-12 18:12:14,24.75,15.35,573,707
2014-08-12 18:12:15,24.75,15.35,571,707
2014-08-12 18:12:16,24.75,15.35,564,707
2014-08-12 18:12:17,24.75,15.35,545,707
2014-08-12 18:12:18,24.75,15.33,548,707
2014-08-12 18:12:19,24.75,15.35,548,707
2014-08-12 18:12:21,24.75,15.35,546,707
2014-08-12 18:12:22,24.75,15.35,548,707
2014-08-12 18:12:23,24.75,15.35,547,708
2014-08-12 18:12:24,24.75,15.35,547,707
2014-08-12 18:12:25,24.75,15.35,547,707
2014-08-12 18:12:26,24.75,15.35,546,707
2014-08-12 18:12:28,24.75,15.35,547,707
2014-08-12 18:12:29,24.75,15.35,546,707
2014-08-12 18:12:30,24.75,15.35,545,707
2014-08-12 18:12:31,24.75,15.35,544,707
2014-08-12 18:12:32,24.75,15.35,547,707
2014-08-12 18:12:33,24.75,15.35,546,707
2014-08-12 18:12:35,24.75,15.35,546,707
2014-08-12 18:12:36,24.75,15.35,546,707
2014-08-12 18:12:37,24.75,15.35,547,707
2014-08-12 18:12:38,24.75,15.35,546,707
2014-08-12 18:12:39,24.75,15.35,542,707
2014-08-12 18:12:40,24.75,15.35,544,707
2014-08-12 18:12:42,24.75,15.35,543,707
2014-08-12 18:12:43,24.75,15.33,543,707
2014-08-12 18:12:44,24.75,15.28,546,707
2014-08-12 18:12:45,24.75,15.35,546,707
2014-08-12 18:12:46,24.75,15.35,560,707
2014-08-12 18:12:48,24.75,15.36,563,707
2014-08-12 18:12:49,24.75,15.38,563,707
2014-08-12 18:12:50,24.75,15.43,563,707
2014-08-12 18:12:51,24.75,15.43,563,707
2014-08-12 18:12:52,24.75,15.36,563,707
2014-08-12 18:12:53,24.75,15.36,562,707
2014-08-12 18:12:55,24.75,15.36,561,707
2014-08-12 18:12:56,24.75,15.36,545,707
2014-08-12 18:12:57,24.75,15.35,561,707
2014-08-12 18:12:58,24.75,15.35,566,707
2014-08-12 18:12:59,24.75,15.35,572,707
2014-08-12 18:13:00,24.75,15.35,573,707
2014-08-12 18:13:02,24.75,15.35,573,707
2014-08-12 18:13:03,24.75,15.35,572,707
2014-08-12 18:13:04,24.75,15.35,573,707
2014-08-12 18:13:05,24.75,15.35,573,707
2014-08-12 18:13:06,24.75,15.35,572,707
2014-08-12 18:13:07,24.75,15.35,572,707
2014-08-12 18:13:09,24.75,15.35,572,707
2014-08-12 18:13:10,24.75,15.35,572,707
2014-08-12 18:13:11,24.75,15.35,572,707
2014-08-12 18:13:12,24.75,15.35,572,707
2014-08-12 18:13:13,24.75,15.35,572,707
2014-08-12 18:13:14,24.75,15.35,572,707
2014-08-12 18:13:16,24.75,15.35,572,707
2014-08-12 18:13:17,24.75,15.35,572,707
2014-08-12 18:13:18,24.75,15.31,572,707
2014-08-12 18:13:19,24.75,15.28,572,707
2014-08-12 18:13:20,24.75,15.28,571,707
2014-08-12 18:13:21,24.75,15.28,566,707
2014-08-12 18:13:23,24.75,15.28,562,707
2014-08-12 18:13:24,24.75,15.28,561,707
2014-08-12 18:13:25,24.75,15.28,555,707
2014-08-12 18:13:26,24.75,15.28,549,707
2014-08-12 18:13:27,24.75,15.24,550,707
2014-08-12 18:13:28,24.75,15.28,550,707
2014-08-12 18:13:30,24.75,15.28,560,707
2014-08-12 18:13:31,24.75,15.28,558,707
2014-08-12 18:13:32,24.75,15.28,558,707
2014-08-12 18:13:33,24.75,15.29,558,707
2014-08-12 18:13:34,24.75,15.33,558,707
2014-08-12 18:13:35,24.75,15.35,558,707
2014-08-12 18:13:37,24.75,15.35,558,707
2014-08-12 18:13:38,24.75,15.35,558,707
2014-08-12 18:13:39,24.75,15.35,558,707
2014-08-12 18:13:40,24.75,15.35,558,707
2014-08-12 18:13:41,24.75,15.35,558,707
2014-08-12 18:13:42,24.75,15.35,558,707
2014-08-12 18:13:44,24.75,15.35,558,707
2014-08-12 18:13:45,24.75,15.35,558,707
2014-08-12 18:13:46,24.75,15.35,558,707
2014-08-12 18:13:47,24.75,15.35,558,707
2014-08-12 18:13:48,24.75,15.35,558,707
2014-08-12 18:13:49,24.75,15.35,558,707
2014-08-12 18:13:51,24.75,15.35,558,707
2014-08-12 18:13:52,24.75,15.35,558,707
2014-08-12 18:13:53,24.75,15.35,558,707
2014-08-12 18:13:54,24.75,15.35,558,707
2014-08-12 18:13:55,24.75,15.35,551,707
2014-08-12 18:13:56,24.75,15.35,550,707
2014-08-12 18:13:58,24.75,15.35,550,707
2014-08-12 18:13:59,24.75,15.35,550,707
2014-08-12 18:14:00,24.75,15.35,564,707
2014-08-12 18:14:01,24.75,15.35,564,707
2014-08-12 18:14:02,24.75,15.35,563,707
2014-08-12 18:14:03,24.75,15.35,563,707
2014-08-12 18:14:05,24.75,15.36,564,707
2014-08-12 18:14:06,24.75,15.36,564,707
2014-08-12 18:14:07,24.75,15.36,563,707
2014-08-12 18:14:08,24.75,15.36,564,707
2014-08-12 18:14:09,24.75,15.36,564,707
2014-08-12 18:14:10,24.75,15.36,563,707
2014-08-12 18:14:12,24.75,15.36,563,707
2014-08-12 18:14:13,24.75,15.36,563,707
2014-08-12 18:14:14,24.75,15.36,562,707
2014-08-12 18:14:15,24.75,15.36,562,707
2014-08-12 18:14:16,24.75,15.36,562,707
2014-08-12 18:14:17,24.75,15.36,562,707
2014-08-12 18:14:19,24.75,15.36,562,707
2014-08-12 18:14:20,24.75,15.36,555,707
2014-08-12 18:14:21,24.75,15.36,551,707
2014-08-12 18:14:22,24.75,15.36,562,707
2014-08-12 18:14:23,24.75,15.40,560,707
2014-08-12 18:14:24,24.75,15.43,551,707
2014-08-12 18:14:26,24.75,15.43,556,707
2014-08-12 18:14:27,24.75,15.43,555,707
2014-08-12 18:14:28,24.75,15.43,555,707
2014-08-12 18:14:29,24.75,15.43,551,707
2014-08-12 18:14:30,24.75,15.43,545,707
2014-08-12 18:14:31,24.75,15.43,539,707
2014-08-12 18:14:33,24.75,15.43,543,707
2014-08-12 18:14:34,24.75,15.43,544,707
2014-08-12 18:14:35,24.75,15.43,543,707
2014-08-12 18:14:36,24.75,15.43,543,707
2014-08-12 18:14:37,24.75,15.43,541,707
2014-08-12 18:14:38,24.75,15.43,542,707
2014-08-12 18:14:40,24.75,15.43,541,707
2014-08-12 18:14:41,24.75,15.43,543,707
2014-08-12 18:14:42,24.75,15.43,541,707
2014-08-12 18:14:43,24.75,15.43,536,707
2014-08-12 18:14:44,24.75,15.45,523,707
2014-08-12 18:14:45,24.75,15.45,519,707
2014-08-12 18:14:47,24.75,15.45,517,707
2014-08-12 18:14:48,24.75,15.45,514,707
2014-08-12 18:14:49,24.75,15.45,512,707
2014-08-12 18:14:50,24.75,15.45,511,707
2014-08-12 18:14:51,24.75,15.45,512,707
2014-08-12 18:14:52,24.75,15.52,528,707
2014-08-12 18:14:54,24.75,16.47,525,707
2014-08-12 18:14:55,24.75,17.80,519,707
2014-08-12 18:14:56,24.75,18.78,513,707
2014-08-12 18:14:57,24.75,19.40,511,707
2014-08-12 18:14:58,24.75,19.83,530,707
2014-08-12 18:14:59,24.75,20.09,549,707
2014-08-12 18:15:01,24.75,20.27,560,707
2014-08-12 18:15:02,24.75,20.43,556,707
2014-08-12 18:15:03,24.75,20.52,555,707
2014-08-12 18:15:04,24.75,20.60,556,707
2014-08-12 18:15:05,24.75,20.60,555,707
2014-08-12 18:15:07,24.75,20.69,555,707
2014-08-12 18:15:08,24.75,20.69,555,707
2014-08-12 18:15:09,24.75,20.78,554,707
2014-08-12 18:15:10,24.75,20.86,556,707
2014-08-12 18:15:11,24.75,20.95,556,707
2014-08-12 18:15:12,24.75,21.03,556,707
2014-08-12 18:15:14,24.75,21.12,556,707
2014-08-12 18:15:15,24.75,21.21,556,707
2014-08-12 18:15:16,24.75,21.31,556,707
2014-08-12 18:15:17,24.75,21.47,556,707
2014-08-12 18:15:18,24.75,21.55,557,707
2014-08-12 18:15:19,24.75,21.64,557,707
2014-08-12 18:15:21,24.75,21.64,558,707
2014-08-12 18:15:22,24.75,21.73,552,707
2014-08-12 18:15:23,24.75,21.73,547,707
2014-08-12 18:15:24,24.75,21.73,542,707
2014-08-12 18:15:25,24.75,21.81,552,707
2014-08-12 18:15:26,24.75,21.81,563,707
2014-08-12 18:15:28,24.75,21.81,555,707
2014-08-12 18:15:29,24.75,21.81,542,707
2014-08-12 18:15:30,24.75,21.90,544,707
2014-08-12 18:15:31,24.75,21.81,550,707
2014-08-12 18:15:32,24.75,21.90,550,707
2014-08-12 18:15:33,24.75,21.99,547,707
2014-08-12 18:15:35,24.75,21.99,549,707
2014-08-12 18:15:36,24.75,22.07,549,707
2014-08-12 18:15:37,24.75,22.07,549,707
2014-08-12 18:15:38,24.75,22.16,548,707
2014-08-12 18:15:39,24.75,22.16,548,707
2014-08-12 18:15:40,24.75,22.21,549,707
2014-08-12 18:15:42,24.75,22.25,548,707
2014-08-12 18:15:43,24.75,22.25,548,707
2014-08-12 18:15:44,24.75,22.33,548,707
2014-08-12 18:15:45,24.75,22.33,548,707
2014-08-12 18:15:46,24.75,22.35,548,707
2014-08-12 18:15:47,24.75,22.42,548,707
2014-08-12 18:15:49,24.75,22.42,548,707
2014-08-12 18:15:50,24.75,22.51,548,707
2014-08-12 18:15:51,24.75,22.51,548,707
2014-08-12 18:15:52,24.75,22.51,548,707
2014-08-12 18:15:53,24.75,22.52,547,707
2014-08-12 18:15:54,24.75,22.59,547,707
2014-08-12 18:15:56,24.75,22.59,547,707
2014-08-12 18:15:57,24.75,22.59,547,707
2014-08-12 18:15:58,24.75,22.68,547,707
2014-08-12 18:15:59,24.75,22.68,547,707
2014-08-12 18:16:00,24.75,22.68,547,707
2014-08-12 18:16:01,24.75,22.68,547,707
2014-08-12 18:16:03,24.75,22.77,547,707
2014-08-12 18:16:04,24.75,22.77,547,707
2014-08-12 18:16:05,24.75,22.77,547,707
2014-08-12 18:16:06,24.75,22.77,547,707
2014-08-12 18:16:07,24.75,22.85,547,707
2014-08-12 18:16:08,24.75,22.85,547,707
2014-08-12 18:16:10,24.75,22.85,554,707
2014-08-12 18:16:11,24.75,22.85,553,707
2014-08-12 18:16:12,24.75,22.85,547,707
2014-08-12 18:16:13,24.75,22.94,554,707
2014-08-12 18:16:14,24.75,22.94,552,707
2014-08-12 18:16:15,24.75,22.94,548,707
2014-08-12 18:16:17,24.75,22.94,557,707
2014-08-12 18:16:18,24.75,22.94,556,707
2014-08-12 18:16:19,24.75,23.01,556,707
2014-08-12 18:16:20,24.75,23.03,549,707
2014-08-12 18:16:21,24.75,23.03,545,707
2014-08-12 18:16:22,24.75,23.03,551,707
2014-08-12 18:16:24,24.75,23.03,551,707
2014-08-12 18:16:25,24.75,23.03,551,707
2014-08-12 18:16:26,24.75,23.11,551,707
2014-08-12 18:16:27,24.75,23.11,551,707
2014-08-12 18:16:28,24.75,23.11,551,707
2014-08-12 18:16:29,24.75,23.11,551,707
2014-08-12 18:16:31,24.75,23.11,551,707
2014-08-12 18:16:32,24.75,23.11,551,707
2014-08-12 18:16:33,24.75,23.11,551,707
2014-08-12 18:16:34,24.75,23.18,551,707
2014-08-12 18:16:35,24.75,23.20,551,707
2014-08-12 18:16:36,24.75,23.20,546,707
2014-08-12 18:16:38,24.75,23.20,546,707
2014-08-12 18:16:39,24.75,23.20,548,707
2014-08-12 18:16:40,24.75,23.20,549,707
2014-08-12 18:16:41,24.75,23.20,549,707
2014-08-12 18:16:42,24.75,23.20,548,707
2014-08-12 18:16:43,24.75,23.20,548,707
2014-08-12 18:16:45,24.75,23.20,548,707
2014-08-12 18:16:46,24.75,23.29,548,707
2014-08-12 18:16:47,24.75,23.29,548,707
2014-08-12 18:16:48,24.75,23.29,548,707
2014-08-12 18:16:49,24.75,23.29,548,707
2014-08-12 18:16:50,24.75,23.29,548,707
2014-08-12 18:16:52,24.75,23.29,548,707
2014-08-12 18:16:53,24.75,23.29,548,707
2014-08-12 18:16:54,24.75,23.29,561,707
2014-08-12 18:16:55,24.75,23.29,565,707
2014-08-12 18:16:56,24.75,23.38,566,707
2014-08-12 18:16:57,24.75,23.38,552,707
2014-08-12 18:16:59,24.75,23.38,556,707
2014-08-12 18:17:00,24.75,23.38,561,707
2014-08-12 18:17:01,24.75,23.38,563,707
2014-08-12 18:17:02,24.75,23.38,569,707
2014-08-12 18:17:03,24.75,23.38,568,707
2014-08-12 18:17:04,24.75,23.38,564,707
2014-08-12 18:17:06,24.75,23.38,561,707
2014-08-12 18:17:07,24.75,23.38,557,707
2014-08-12 18:17:08,24.75,23.38,562,707
2014-08-12 18:17:09,24.75,23.38,569,707
2014-08-12 18:17:10,24.75,23.46,569,707
2014-08-12 18:17:11,24.75,23.46,569,707
2014-08-12 18:17:13,24.75,23.46,569,707
2014-08-12 18:17:14,24.75,23.46,569,707
2014-08-12 18:17:15,24.75,23.46,569,707
2014-08-12 18:17:16,24.75,23.46,569,707
2014-08-12 18:17:17,24.75,23.46,568,707
2014-08-12 18:17:19,24.75,23.46,568,707
2014-08-12 18:17:20,24.75,23.46,568,707
2014-08-12 18:17:21,24.75,23.46,568,707
2014-08-12 18:17:22,24.75,23.46,569,707
2014-08-12 18:17:23,24.75,23.46,568,707
2014-08-12 18:17:24,24.75,23.46,569,707
2014-08-12 18:17:26,24.75,23.46,569,707
2014-08-12 18:17:27,24.75,23.46,569,707
2014-08-12 18:17:28,24.75,23.46,569,707
2014-08-12 18:17:29,24.75,23.46,569,707
2014-08-12 18:17:30,24.75,23.48,569,707
2014-08-12 18:17:31,24.75,23.55,569,707
2014-08-12 18:17:33,24.75,23.55,568,707
2014-08-12 18:17:34,24.75,23.55,568,707
2014-08-12 18:17:35,24.75,23.55,568,707
2014-08-12 18:17:36,24.75,23.55,568,707
2014-08-12 18:17:37,24.75,23.55,568,707
2014-08-12 18:17:38,24.75,23.55,568,707
2014-08-12 18:17:40,24.75,23.55,568,707
2014-08-12 18:17:41,24.75,23.55,568,707
2014-08-12 18:17:42,24.75,23.55,567,707
2014-08-12 18:17:43,24.75,23.55,558,707
2014-08-12 18:17:44,24.75,23.55,546,707
2014-08-12 18:17:45,24.75,23.55,546,707
2014-08-12 18:17:47,24.75,23.55,547,707
2014-08-12 18:17:48,24.75,23.55,546,707
2014-08-12 18:17:49,24.75,23.55,546,707
2014-08-12 18:17:50,24.75,23.55,546,707
2014-08-12 18:17:51,24.75,23.55,546,707
2014-08-12 18:17:52,24.75,23.55,546,707
2014-08-12 18:17:54,24.75,23.55,545,707
2014-08-12 18:17:55,24.75,23.55,535,707
2014-08-12 18:17:56,24.75,23.55,545,707
2014-08-12 18:17:57,24.75,23.55,558,707
2014-08-12 18:17:58,24.75,23.55,560,707
2014-08-12 18:17:59,24.75,23.55,562,707
2014-08-12 18:18:01,24.75,23.55,563,707
2014-08-12 18:18:02,24.75,23.55,562,707
2014-08-12 18:18:03,24.75,23.55,563,707
2014-08-12 18:18:04,24.75,23.55,561,707
2014-08-12 18:18:05,24.75,23.58,540,707
2014-08-12 18:18:06,24.75,23.64,549,707
2014-08-12 18:18:08,24.75,23.64,563,707
2014-08-12 18:18:09,24.75,23.64,565,707
2014-08-12 18:18:10,24.75,23.64,565,707
2014-08-12 18:18:11,24.75,23.64,564,707
2014-08-12 18:18:12,24.75,23.64,563,707
2014-08-12 18:18:13,24.75,23.64,556,707
2014-08-12 18:18:15,24.75,23.64,556,707
2014-08-12 18:18:16,24.75,23.64,556,707
2014-08-12 18:18:17,24.75,23.64,554,707
2014-08-12 18:18:18,24.75,23.64,557,707
2014-08-12 18:18:19,24.75,23.64,557,707
2014-08-12 18:18:20,24.75,23.64,555,707
2014-08-12 18:18:22,24.75,23.64,555,707
2014-08-12 18:18:23,24.75,23.64,554,707
2014-08-12 18:18:24,24.75,23.64,552,707
2014-08-12 18:18:25,24.75,23.64,551,707
2014-08-12 18:18:26,24.75,23.64,553,707
2014-08-12 18:18:27,24.75,23.64,553,707
2014-08-12 18:18:29,24.75,23.64,553,707
2014-08-12 18:18:30,24.75,23.64,544,707
2014-08-12 18:18:31,24.75,23.64,550,707
2014-08-12 18:18:32,24.75,23.64,548,707
2014-08-12 18:18:33,24.75,23.64,548,707
2014-08-12 18:18:34,24.75,23.64,548,707
2014-08-12 18:18:36,24.75,23.64,548,707
2014-08-12 18:18:37,24.75,23.64,548,707
2014-08-12 18:18:38,24.75,23.64,548,707
2014-08-12 18:18:39,24.75,23.64,548,707
2014-08-12 18:18:40,24.75,23.64,548,707
2014-08-12 18:18:41,24.75,23.64,548,707
2014-08-12 18:18:43,24.75,23.64,548,707
2014-08-12 18:18:44,24.75,23.64,548,707
2014-08-12 18:18:45,24.75,23.64,548,707
2014-08-12 18:18:46,24.75,23.64,547,707
2014-08-12 18:18:47,24.75,23.64,547,707
2014-08-12 18:18:48,24.75,23.64,547,707
2014-08-12 18:18:50,24.75,23.64,546,707
2014-08-12 18:18:51,24.75,23.64,546,707
2014-08-12 18:18:52,24.75,23.64,547,707
2014-08-12 18:18:53,24.75,23.64,552,707
2014-08-12 18:18:54,24.75,23.64,561,707
2014-08-12 18:18:55,24.75,23.64,561,707
2014-08-12 18:18:57,24.75,23.64,561,707
2014-08-12 18:18:58,24.75,23.64,561,707
2014-08-12 18:18:59,24.75,23.64,561,707
2014-08-12 18:19:00,24.75,23.64,561,707
2014-08-12 18:19:01,24.75,23.64,561,707
2014-08-12 18:19:02,24.75,23.64,561,707
2014-08-12 18:19:04,24.75,23.64,561,707
2014-08-12 18:19:05,24.75,23.64,561,707
2014-08-12 18:19:06,24.75,23.64,561,707
2014-08-12 18:19:07,24.75,23.64,561,707
2014-08-12 18:19:08,24.75,23.64,561,707
2014-08-12 18:19:09,24.75,23.64,561,707
2014-08-12 18:19:11,24.75,23.64,560,707
2014-08-12 18:19:12,24.75,23.64,561,707
2014-08-12 18:19:13,24.75,23.64,560,707
2014-08-12 18:19:14,24.75,23.64,560,707
2014-08-12 18:19:15,24.75,23.64,560,707
2014-08-12 18:19:16,24.75,23.64,560,707
2014-08-12 18:19:18,24.75,23.64,560,707
2014-08-12 18:19:19,24.75,23.64,560,707
2014-08-12 18:19:20,24.75,23.64,560,707
2014-08-12 18:19:21,24.75,23.64,560,707
2014-08-12 18:19:22,24.75,23.64,560,707
2014-08-12 18:19:23,24.75,23.64,560,707
2014-08-12 18:19:25,24.75,23.64,560,707
2014-08-12 18:19:26,24.75,23.64,560,707
2014-08-12 18:19:27,24.75,23.64,560,707
2014-08-12 18:19:28,24.75,23.64,560,707
2014-08-12 18:19:29,24.75,23.64,560,707
2014-08-12 18:19:31,24.75,23.64,559,707
2014-08-12 18:19:32,24.75,23.64,551,707
2014-08-12 18:19:33,24.75,23.67,540,707
2014-08-12 18:19:34,24.75,23.69,549,707
2014-08-12 18:19:35,24.75,23.72,543,707
2014-08-12 18:19:36,24.75,23.71,540,707
2014-08-12 18:19:38,24.75,23.72,549,707
2014-08-12 18:19:39,24.75,23.72,550,707
2014-08-12 18:19:40,24.75,23.72,541,707
2014-08-12 18:19:41,24.75,23.72,541,707
2014-08-12 18:19:42,24.75,23.72,542,707
2014-08-12 18:19:43,24.75,23.72,537,707
2014-08-12 18:19:45,24.75,23.72,520,707
2014-08-12 18:19:46,24.75,23.72,518,707
2014-08-12 18:19:47,24.75,23.72,518,707
2014-08-12 18:19:48,24.75,23.72,518,707
2014-08-12 18:19:49,24.75,23.72,517,707
2014-08-12 18:19:50,24.75,23.72,517,707
2014-08-12 18:19:52,24.75,23.72,519,707
2014-08-12 18:19:53,24.75,23.72,511,707
2014-08-12 18:19:54,24.75,23.64,503,707
2014-08-12 18:19:55,24.75,22.44,500,707
2014-08-12 18:19:56,24.75,21.14,497,707
2014-08-12 18:19:57,24.75,20.19,494,707
2014-08-12 18:19:59,24.75,19.48,535,707
2014-08-12 18:20:00,24.75,19.05,537,707
2014-08-12 18:20:01,24.75,18.79,539,707
2014-08-12 18:20:02,24.75,18.62,538,707
2014-08-12 18:20:03,24.75,18.47,542,707
2014-08-12 18:20:04,24.75,18.38,542,707
2014-08-12 18:20:06,24.75,18.36,541,707
2014-08-12 18:20:07,24.75,18.28,523,707
2014-08-12 18:20:08,24.75,18.21,551,707
2014-08-12 18:20:09,24.75,18.19,550,707
2014-08-12 18:20:10,24.75,18.12,550,707
2014-08-12 18:20:11,24.75,18.11,550,707
2014-08-12 18:20:13,24.75,18.04,550,707
2014-08-12 18:20:14,24.75,18.02,549,707
2014-08-12 18:20:15,24.75,17.95,550,707
2014-08-12 18:20:16,24.75,17.93,549,707
2014-08-12 18:20:17,24.75,17.85,549,707
2014-08-12 18:20:18,24.75,17.85,549,707
2014-08-12 18:20:20,24.75,17.78,526,707
2014-08-12 18:20:21,24.75,17.76,552,707
2014-08-12 18:20:22,24.75,17.69,552,707
2014-08-12 18:20:23,24.75,17.67,562,707
2014-08-12 18:20:24,24.75,17.61,561,707
2014-08-12 18:20:25,24.75,17.59,556,707
2014-08-12 18:20:27,24.75,17.55,548,707
